INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCEITEM_ID,SCREEN_USE_ATR,ATTENDANCEITEM_TYPE
,,,,,,,,0,"00000000","000000000000-0000",600,17,2
,,,,,,,,0,"00000000","000000000000-0000",600,18,2
,,,,,,,,0,"00000000","000000000000-0000",600,20,2
,,,,,,,,0,"00000000","000000000000-0000",601,16,2
,,,,,,,,0,"00000000","000000000000-0000",601,17,2
,,,,,,,,0,"00000000","000000000000-0000",601,18,2
,,,,,,,,0,"00000000","000000000000-0000",601,20,2
,,,,,,,,0,"00000000","000000000000-0000",602,16,2
,,,,,,,,0,"00000000","000000000000-0000",602,17,2
,,,,,,,,0,"00000000","000000000000-0000",602,18,2
,,,,,,,,0,"00000000","000000000000-0000",602,20,2
,,,,,,,,0,"00000000","000000000000-0000",603,16,2
,,,,,,,,0,"00000000","000000000000-0000",603,17,2
,,,,,,,,0,"00000000","000000000000-0000",603,18,2
,,,,,,,,0,"00000000","000000000000-0000",603,20,2
,,,,,,,,0,"00000000","000000000000-0000",604,16,1
,,,,,,,,0,"00000000","000000000000-0000",604,16,2
,,,,,,,,0,"00000000","000000000000-0000",604,17,2
,,,,,,,,0,"00000000","000000000000-0000",604,18,2
,,,,,,,,0,"00000000","000000000000-0000",604,19,1
,,,,,,,,0,"00000000","000000000000-0000",604,20,2
,,,,,,,,0,"00000000","000000000000-0000",605,16,1
,,,,,,,,0,"00000000","000000000000-0000",605,16,2
,,,,,,,,0,"00000000","000000000000-0000",605,17,2
,,,,,,,,0,"00000000","000000000000-0000",605,18,2
,,,,,,,,0,"00000000","000000000000-0000",605,19,1
,,,,,,,,0,"00000000","000000000000-0000",605,20,2
,,,,,,,,0,"00000000","000000000000-0000",606,16,1
,,,,,,,,0,"00000000","000000000000-0000",606,16,2
,,,,,,,,0,"00000000","000000000000-0000",606,17,2
,,,,,,,,0,"00000000","000000000000-0000",606,18,2
,,,,,,,,0,"00000000","000000000000-0000",606,19,1
,,,,,,,,0,"00000000","000000000000-0000",606,20,2
,,,,,,,,0,"00000000","000000000000-0000",607,16,2
,,,,,,,,0,"00000000","000000000000-0000",607,17,2
,,,,,,,,0,"00000000","000000000000-0000",607,18,2
,,,,,,,,0,"00000000","000000000000-0000",607,20,2
,,,,,,,,0,"00000000","000000000000-0000",608,16,2
,,,,,,,,0,"00000000","000000000000-0000",608,17,2
,,,,,,,,0,"00000000","000000000000-0000",608,18,2
,,,,,,,,0,"00000000","000000000000-0000",608,20,2
,,,,,,,,0,"00000000","000000000000-0000",609,16,2
,,,,,,,,0,"00000000","000000000000-0000",609,17,2
,,,,,,,,0,"00000000","000000000000-0000",609,18,2
,,,,,,,,0,"00000000","000000000000-0000",609,20,2
,,,,,,,,0,"00000000","000000000000-0000",610,16,2
,,,,,,,,0,"00000000","000000000000-0000",610,17,2
,,,,,,,,0,"00000000","000000000000-0000",610,18,2
,,,,,,,,0,"00000000","000000000000-0000",610,20,2
,,,,,,,,0,"00000000","000000000000-0000",611,16,2
,,,,,,,,0,"00000000","000000000000-0000",611,17,2
,,,,,,,,0,"00000000","000000000000-0000",611,18,2
,,,,,,,,0,"00000000","000000000000-0000",611,20,2
,,,,,,,,0,"00000000","000000000000-0000",612,16,2
,,,,,,,,0,"00000000","000000000000-0000",612,17,2
,,,,,,,,0,"00000000","000000000000-0000",612,18,2
,,,,,,,,0,"00000000","000000000000-0000",612,20,2
,,,,,,,,0,"00000000","000000000000-0000",613,16,2
,,,,,,,,0,"00000000","000000000000-0000",613,17,2
,,,,,,,,0,"00000000","000000000000-0000",613,18,2
,,,,,,,,0,"00000000","000000000000-0000",613,20,2
,,,,,,,,0,"00000000","000000000000-0000",614,16,2
,,,,,,,,0,"00000000","000000000000-0000",614,17,2
,,,,,,,,0,"00000000","000000000000-0000",614,18,2
,,,,,,,,0,"00000000","000000000000-0000",614,20,2
,,,,,,,,0,"00000000","000000000000-0000",615,16,2
,,,,,,,,0,"00000000","000000000000-0000",615,17,2
,,,,,,,,0,"00000000","000000000000-0000",615,18,2
,,,,,,,,0,"00000000","000000000000-0000",615,20,2
,,,,,,,,0,"00000000","000000000000-0000",616,16,2
,,,,,,,,0,"00000000","000000000000-0000",616,17,2
,,,,,,,,0,"00000000","000000000000-0000",616,18,2
,,,,,,,,0,"00000000","000000000000-0000",616,20,2
,,,,,,,,0,"00000000","000000000000-0000",617,16,2
,,,,,,,,0,"00000000","000000000000-0000",617,17,2
,,,,,,,,0,"00000000","000000000000-0000",617,18,2
,,,,,,,,0,"00000000","000000000000-0000",617,20,2
,,,,,,,,0,"00000000","000000000000-0000",618,16,2
,,,,,,,,0,"00000000","000000000000-0000",618,17,2
,,,,,,,,0,"00000000","000000000000-0000",618,18,2
,,,,,,,,0,"00000000","000000000000-0000",618,20,2
,,,,,,,,0,"00000000","000000000000-0000",619,16,2
,,,,,,,,0,"00000000","000000000000-0000",619,17,2
,,,,,,,,0,"00000000","000000000000-0000",619,18,2
,,,,,,,,0,"00000000","000000000000-0000",619,20,2
,,,,,,,,0,"00000000","000000000000-0000",620,16,2
,,,,,,,,0,"00000000","000000000000-0000",620,17,2
,,,,,,,,0,"00000000","000000000000-0000",620,18,2
,,,,,,,,0,"00000000","000000000000-0000",620,20,2
,,,,,,,,0,"00000000","000000000000-0000",621,16,2
,,,,,,,,0,"00000000","000000000000-0000",621,17,2
,,,,,,,,0,"00000000","000000000000-0000",621,18,2
,,,,,,,,0,"00000000","000000000000-0000",621,20,2
,,,,,,,,0,"00000000","000000000000-0000",622,16,2
,,,,,,,,0,"00000000","000000000000-0000",622,17,2
,,,,,,,,0,"00000000","000000000000-0000",622,18,2
,,,,,,,,0,"00000000","000000000000-0000",622,20,2
,,,,,,,,0,"00000000","000000000000-0000",623,16,2
,,,,,,,,0,"00000000","000000000000-0000",623,17,2
,,,,,,,,0,"00000000","000000000000-0000",623,18,2
,,,,,,,,0,"00000000","000000000000-0000",623,19,1
,,,,,,,,0,"00000000","000000000000-0000",623,20,2
,,,,,,,,0,"00000000","000000000000-0000",624,16,2
,,,,,,,,0,"00000000","000000000000-0000",624,17,2
,,,,,,,,0,"00000000","000000000000-0000",624,18,2
,,,,,,,,0,"00000000","000000000000-0000",624,19,1
,,,,,,,,0,"00000000","000000000000-0000",624,20,2
,,,,,,,,0,"00000000","000000000000-0000",625,16,2
,,,,,,,,0,"00000000","000000000000-0000",625,17,2
,,,,,,,,0,"00000000","000000000000-0000",625,18,2
,,,,,,,,0,"00000000","000000000000-0000",625,19,1
,,,,,,,,0,"00000000","000000000000-0000",625,20,2
,,,,,,,,0,"00000000","000000000000-0000",626,16,2
,,,,,,,,0,"00000000","000000000000-0000",626,17,2
,,,,,,,,0,"00000000","000000000000-0000",626,18,2
,,,,,,,,0,"00000000","000000000000-0000",626,19,1
,,,,,,,,0,"00000000","000000000000-0000",626,20,2
,,,,,,,,0,"00000000","000000000000-0000",627,16,2
,,,,,,,,0,"00000000","000000000000-0000",627,17,2
,,,,,,,,0,"00000000","000000000000-0000",627,18,2
,,,,,,,,0,"00000000","000000000000-0000",627,19,1
,,,,,,,,0,"00000000","000000000000-0000",627,20,2
,,,,,,,,0,"00000000","000000000000-0000",628,16,2
,,,,,,,,0,"00000000","000000000000-0000",628,17,2
,,,,,,,,0,"00000000","000000000000-0000",628,18,2
,,,,,,,,0,"00000000","000000000000-0000",628,19,1
,,,,,,,,0,"00000000","000000000000-0000",628,20,2
,,,,,,,,0,"00000000","000000000000-0000",629,16,2
,,,,,,,,0,"00000000","000000000000-0000",629,17,2
,,,,,,,,0,"00000000","000000000000-0000",629,18,2
,,,,,,,,0,"00000000","000000000000-0000",629,19,1
,,,,,,,,0,"00000000","000000000000-0000",629,20,2
,,,,,,,,0,"00000000","000000000000-0000",630,16,2
,,,,,,,,0,"00000000","000000000000-0000",630,17,2
,,,,,,,,0,"00000000","000000000000-0000",630,18,2
,,,,,,,,0,"00000000","000000000000-0000",630,19,1
,,,,,,,,0,"00000000","000000000000-0000",630,20,2
,,,,,,,,0,"00000000","000000000000-0000",631,16,2
,,,,,,,,0,"00000000","000000000000-0000",631,17,2
,,,,,,,,0,"00000000","000000000000-0000",631,18,2
,,,,,,,,0,"00000000","000000000000-0000",631,19,1
,,,,,,,,0,"00000000","000000000000-0000",631,20,2
,,,,,,,,0,"00000000","000000000000-0000",632,16,2
,,,,,,,,0,"00000000","000000000000-0000",632,17,2
,,,,,,,,0,"00000000","000000000000-0000",632,18,2
,,,,,,,,0,"00000000","000000000000-0000",632,19,1
,,,,,,,,0,"00000000","000000000000-0000",632,20,2
,,,,,,,,0,"00000000","000000000000-0000",633,16,2
,,,,,,,,0,"00000000","000000000000-0000",633,17,2
,,,,,,,,0,"00000000","000000000000-0000",633,18,2
,,,,,,,,0,"00000000","000000000000-0000",633,19,1
,,,,,,,,0,"00000000","000000000000-0000",633,20,2
,,,,,,,,0,"00000000","000000000000-0000",634,16,2
,,,,,,,,0,"00000000","000000000000-0000",634,17,2
,,,,,,,,0,"00000000","000000000000-0000",634,18,2
,,,,,,,,0,"00000000","000000000000-0000",634,19,1
,,,,,,,,0,"00000000","000000000000-0000",634,20,2
,,,,,,,,0,"00000000","000000000000-0000",635,16,2
,,,,,,,,0,"00000000","000000000000-0000",635,17,2
,,,,,,,,0,"00000000","000000000000-0000",635,18,2
,,,,,,,,0,"00000000","000000000000-0000",635,19,1
,,,,,,,,0,"00000000","000000000000-0000",635,20,2
,,,,,,,,0,"00000000","000000000000-0000",636,16,2
,,,,,,,,0,"00000000","000000000000-0000",636,17,2
,,,,,,,,0,"00000000","000000000000-0000",636,18,2
,,,,,,,,0,"00000000","000000000000-0000",636,20,2
,,,,,,,,0,"00000000","000000000000-0000",637,16,2
,,,,,,,,0,"00000000","000000000000-0000",637,17,2
,,,,,,,,0,"00000000","000000000000-0000",637,18,2
,,,,,,,,0,"00000000","000000000000-0000",637,20,2
,,,,,,,,0,"00000000","000000000000-0000",638,16,2
,,,,,,,,0,"00000000","000000000000-0000",638,17,2
,,,,,,,,0,"00000000","000000000000-0000",638,18,2
,,,,,,,,0,"00000000","000000000000-0000",638,19,1
,,,,,,,,0,"00000000","000000000000-0000",638,20,2
,,,,,,,,0,"00000000","000000000000-0000",639,16,2
,,,,,,,,0,"00000000","000000000000-0000",639,17,2
,,,,,,,,0,"00000000","000000000000-0000",639,18,2
,,,,,,,,0,"00000000","000000000000-0000",639,19,1
,,,,,,,,0,"00000000","000000000000-0000",639,20,2
,,,,,,,,0,"00000000","000000000000-0000",640,16,2
,,,,,,,,0,"00000000","000000000000-0000",640,17,2
,,,,,,,,0,"00000000","000000000000-0000",640,18,2
,,,,,,,,0,"00000000","000000000000-0000",640,19,1
,,,,,,,,0,"00000000","000000000000-0000",640,20,2
,,,,,,,,0,"00000000","000000000000-0000",641,16,1
,,,,,,,,0,"00000000","000000000000-0000",641,16,2
,,,,,,,,0,"00000000","000000000000-0000",641,17,1
,,,,,,,,0,"00000000","000000000000-0000",641,17,2
,,,,,,,,0,"00000000","000000000000-0000",641,18,1
,,,,,,,,0,"00000000","000000000000-0000",641,18,2
,,,,,,,,0,"00000000","000000000000-0000",641,19,1
,,,,,,,,0,"00000000","000000000000-0000",641,20,2
,,,,,,,,0,"00000000","000000000000-0000",642,16,1
,,,,,,,,0,"00000000","000000000000-0000",642,16,2
,,,,,,,,0,"00000000","000000000000-0000",642,17,1
,,,,,,,,0,"00000000","000000000000-0000",642,17,2
,,,,,,,,0,"00000000","000000000000-0000",642,18,1
,,,,,,,,0,"00000000","000000000000-0000",642,18,2
,,,,,,,,0,"00000000","000000000000-0000",642,19,1
,,,,,,,,0,"00000000","000000000000-0000",642,20,2
,,,,,,,,0,"00000000","000000000000-0000",643,16,1
,,,,,,,,0,"00000000","000000000000-0000",643,16,2
,,,,,,,,0,"00000000","000000000000-0000",643,17,1
,,,,,,,,0,"00000000","000000000000-0000",643,17,2
,,,,,,,,0,"00000000","000000000000-0000",643,18,1
,,,,,,,,0,"00000000","000000000000-0000",643,18,2
,,,,,,,,0,"00000000","000000000000-0000",643,19,1
,,,,,,,,0,"00000000","000000000000-0000",643,20,2
,,,,,,,,0,"00000000","000000000000-0000",644,16,1
,,,,,,,,0,"00000000","000000000000-0000",644,16,2
,,,,,,,,0,"00000000","000000000000-0000",644,17,1
,,,,,,,,0,"00000000","000000000000-0000",644,17,2
,,,,,,,,0,"00000000","000000000000-0000",644,18,1
,,,,,,,,0,"00000000","000000000000-0000",644,18,2
,,,,,,,,0,"00000000","000000000000-0000",644,19,1
,,,,,,,,0,"00000000","000000000000-0000",644,20,2
,,,,,,,,0,"00000000","000000000000-0000",645,16,1
,,,,,,,,0,"00000000","000000000000-0000",645,16,2
,,,,,,,,0,"00000000","000000000000-0000",645,17,1
,,,,,,,,0,"00000000","000000000000-0000",645,17,2
,,,,,,,,0,"00000000","000000000000-0000",645,18,1
,,,,,,,,0,"00000000","000000000000-0000",645,18,2
,,,,,,,,0,"00000000","000000000000-0000",645,19,1
,,,,,,,,0,"00000000","000000000000-0000",645,20,2
,,,,,,,,0,"00000000","000000000000-0000",646,16,1
,,,,,,,,0,"00000000","000000000000-0000",646,16,2
,,,,,,,,0,"00000000","000000000000-0000",646,17,1
,,,,,,,,0,"00000000","000000000000-0000",646,17,2
,,,,,,,,0,"00000000","000000000000-0000",646,18,1
,,,,,,,,0,"00000000","000000000000-0000",646,18,2
,,,,,,,,0,"00000000","000000000000-0000",646,19,1
,,,,,,,,0,"00000000","000000000000-0000",646,20,2
,,,,,,,,0,"00000000","000000000000-0000",647,16,1
,,,,,,,,0,"00000000","000000000000-0000",647,16,2
,,,,,,,,0,"00000000","000000000000-0000",647,17,1
,,,,,,,,0,"00000000","000000000000-0000",647,17,2
,,,,,,,,0,"00000000","000000000000-0000",647,18,1
,,,,,,,,0,"00000000","000000000000-0000",647,18,2
,,,,,,,,0,"00000000","000000000000-0000",647,19,1
,,,,,,,,0,"00000000","000000000000-0000",647,20,2
,,,,,,,,0,"00000000","000000000000-0000",648,16,1
,,,,,,,,0,"00000000","000000000000-0000",648,16,2
,,,,,,,,0,"00000000","000000000000-0000",648,17,1
,,,,,,,,0,"00000000","000000000000-0000",648,17,2
,,,,,,,,0,"00000000","000000000000-0000",648,18,1
,,,,,,,,0,"00000000","000000000000-0000",648,18,2
,,,,,,,,0,"00000000","000000000000-0000",648,19,1
,,,,,,,,0,"00000000","000000000000-0000",648,20,2
,,,,,,,,0,"00000000","000000000000-0000",649,16,1
,,,,,,,,0,"00000000","000000000000-0000",649,16,2
,,,,,,,,0,"00000000","000000000000-0000",649,17,1
,,,,,,,,0,"00000000","000000000000-0000",649,17,2
,,,,,,,,0,"00000000","000000000000-0000",649,18,1
,,,,,,,,0,"00000000","000000000000-0000",649,18,2
,,,,,,,,0,"00000000","000000000000-0000",649,19,1
,,,,,,,,0,"00000000","000000000000-0000",649,20,2
,,,,,,,,0,"00000000","000000000000-0000",650,16,1
,,,,,,,,0,"00000000","000000000000-0000",650,16,2
,,,,,,,,0,"00000000","000000000000-0000",650,17,1
,,,,,,,,0,"00000000","000000000000-0000",650,17,2
,,,,,,,,0,"00000000","000000000000-0000",650,18,1
,,,,,,,,0,"00000000","000000000000-0000",650,18,2
,,,,,,,,0,"00000000","000000000000-0000",650,19,1
,,,,,,,,0,"00000000","000000000000-0000",650,20,2
,,,,,,,,0,"00000000","000000000000-0000",651,16,1
,,,,,,,,0,"00000000","000000000000-0000",651,16,2
,,,,,,,,0,"00000000","000000000000-0000",651,17,1
,,,,,,,,0,"00000000","000000000000-0000",651,17,2
,,,,,,,,0,"00000000","000000000000-0000",651,18,1
,,,,,,,,0,"00000000","000000000000-0000",651,18,2
,,,,,,,,0,"00000000","000000000000-0000",651,19,1
,,,,,,,,0,"00000000","000000000000-0000",651,20,2
,,,,,,,,0,"00000000","000000000000-0000",652,16,1
,,,,,,,,0,"00000000","000000000000-0000",652,16,2
,,,,,,,,0,"00000000","000000000000-0000",652,17,1
,,,,,,,,0,"00000000","000000000000-0000",652,17,2
,,,,,,,,0,"00000000","000000000000-0000",652,18,1
,,,,,,,,0,"00000000","000000000000-0000",652,18,2
,,,,,,,,0,"00000000","000000000000-0000",652,19,1
,,,,,,,,0,"00000000","000000000000-0000",652,20,2
,,,,,,,,0,"00000000","000000000000-0000",653,16,1
,,,,,,,,0,"00000000","000000000000-0000",653,16,2
,,,,,,,,0,"00000000","000000000000-0000",653,17,1
,,,,,,,,0,"00000000","000000000000-0000",653,17,2
,,,,,,,,0,"00000000","000000000000-0000",653,18,1
,,,,,,,,0,"00000000","000000000000-0000",653,18,2
,,,,,,,,0,"00000000","000000000000-0000",653,19,1
,,,,,,,,0,"00000000","000000000000-0000",653,20,2
,,,,,,,,0,"00000000","000000000000-0000",654,16,1
,,,,,,,,0,"00000000","000000000000-0000",654,16,2
,,,,,,,,0,"00000000","000000000000-0000",654,17,1
,,,,,,,,0,"00000000","000000000000-0000",654,17,2
,,,,,,,,0,"00000000","000000000000-0000",654,18,1
,,,,,,,,0,"00000000","000000000000-0000",654,18,2
,,,,,,,,0,"00000000","000000000000-0000",654,19,1
,,,,,,,,0,"00000000","000000000000-0000",654,20,2
,,,,,,,,0,"00000000","000000000000-0000",655,16,1
,,,,,,,,0,"00000000","000000000000-0000",655,16,2
,,,,,,,,0,"00000000","000000000000-0000",655,17,1
,,,,,,,,0,"00000000","000000000000-0000",655,17,2
,,,,,,,,0,"00000000","000000000000-0000",655,18,1
,,,,,,,,0,"00000000","000000000000-0000",655,18,2
,,,,,,,,0,"00000000","000000000000-0000",655,19,1
,,,,,,,,0,"00000000","000000000000-0000",655,20,2
,,,,,,,,0,"00000000","000000000000-0000",656,16,1
,,,,,,,,0,"00000000","000000000000-0000",656,16,2
,,,,,,,,0,"00000000","000000000000-0000",656,17,1
,,,,,,,,0,"00000000","000000000000-0000",656,17,2
,,,,,,,,0,"00000000","000000000000-0000",656,18,1
,,,,,,,,0,"00000000","000000000000-0000",656,18,2
,,,,,,,,0,"00000000","000000000000-0000",656,19,1
,,,,,,,,0,"00000000","000000000000-0000",656,20,2
,,,,,,,,0,"00000000","000000000000-0000",657,16,1
,,,,,,,,0,"00000000","000000000000-0000",657,16,2
,,,,,,,,0,"00000000","000000000000-0000",657,17,1
,,,,,,,,0,"00000000","000000000000-0000",657,17,2
,,,,,,,,0,"00000000","000000000000-0000",657,18,1
,,,,,,,,0,"00000000","000000000000-0000",657,18,2
,,,,,,,,0,"00000000","000000000000-0000",657,19,1
,,,,,,,,0,"00000000","000000000000-0000",657,20,2
,,,,,,,,0,"00000000","000000000000-0000",658,16,1
,,,,,,,,0,"00000000","000000000000-0000",658,16,2
,,,,,,,,0,"00000000","000000000000-0000",658,17,1
,,,,,,,,0,"00000000","000000000000-0000",658,17,2
,,,,,,,,0,"00000000","000000000000-0000",658,18,1
,,,,,,,,0,"00000000","000000000000-0000",658,18,2
,,,,,,,,0,"00000000","000000000000-0000",658,19,1
,,,,,,,,0,"00000000","000000000000-0000",658,20,2
,,,,,,,,0,"00000000","000000000000-0000",659,16,1
,,,,,,,,0,"00000000","000000000000-0000",659,16,2
,,,,,,,,0,"00000000","000000000000-0000",659,17,1
,,,,,,,,0,"00000000","000000000000-0000",659,17,2
,,,,,,,,0,"00000000","000000000000-0000",659,18,1
,,,,,,,,0,"00000000","000000000000-0000",659,18,2
,,,,,,,,0,"00000000","000000000000-0000",659,19,1
,,,,,,,,0,"00000000","000000000000-0000",659,20,2
,,,,,,,,0,"00000000","000000000000-0000",660,16,1
,,,,,,,,0,"00000000","000000000000-0000",660,16,2
,,,,,,,,0,"00000000","000000000000-0000",660,17,1
,,,,,,,,0,"00000000","000000000000-0000",660,17,2
,,,,,,,,0,"00000000","000000000000-0000",660,18,1
,,,,,,,,0,"00000000","000000000000-0000",660,18,2
,,,,,,,,0,"00000000","000000000000-0000",660,19,1
,,,,,,,,0,"00000000","000000000000-0000",660,20,2
,,,,,,,,0,"00000000","000000000000-0000",661,16,1
,,,,,,,,0,"00000000","000000000000-0000",661,16,2
,,,,,,,,0,"00000000","000000000000-0000",661,17,1
,,,,,,,,0,"00000000","000000000000-0000",661,17,2
,,,,,,,,0,"00000000","000000000000-0000",661,18,1
,,,,,,,,0,"00000000","000000000000-0000",661,18,2
,,,,,,,,0,"00000000","000000000000-0000",661,19,1
,,,,,,,,0,"00000000","000000000000-0000",661,20,2
,,,,,,,,0,"00000000","000000000000-0000",662,16,1
,,,,,,,,0,"00000000","000000000000-0000",662,16,2
,,,,,,,,0,"00000000","000000000000-0000",662,17,1
,,,,,,,,0,"00000000","000000000000-0000",662,17,2
,,,,,,,,0,"00000000","000000000000-0000",662,18,1
,,,,,,,,0,"00000000","000000000000-0000",662,18,2
,,,,,,,,0,"00000000","000000000000-0000",662,19,1
,,,,,,,,0,"00000000","000000000000-0000",662,20,2
,,,,,,,,0,"00000000","000000000000-0000",663,16,1
,,,,,,,,0,"00000000","000000000000-0000",663,16,2
,,,,,,,,0,"00000000","000000000000-0000",663,17,1
,,,,,,,,0,"00000000","000000000000-0000",663,17,2
,,,,,,,,0,"00000000","000000000000-0000",663,18,1
,,,,,,,,0,"00000000","000000000000-0000",663,18,2
,,,,,,,,0,"00000000","000000000000-0000",663,19,1
,,,,,,,,0,"00000000","000000000000-0000",663,20,2
,,,,,,,,0,"00000000","000000000000-0000",664,16,1
,,,,,,,,0,"00000000","000000000000-0000",664,16,2
,,,,,,,,0,"00000000","000000000000-0000",664,17,1
,,,,,,,,0,"00000000","000000000000-0000",664,17,2
,,,,,,,,0,"00000000","000000000000-0000",664,18,1
,,,,,,,,0,"00000000","000000000000-0000",664,18,2
,,,,,,,,0,"00000000","000000000000-0000",664,19,1
,,,,,,,,0,"00000000","000000000000-0000",664,20,2
,,,,,,,,0,"00000000","000000000000-0000",665,16,1
,,,,,,,,0,"00000000","000000000000-0000",665,16,2
,,,,,,,,0,"00000000","000000000000-0000",665,17,1
,,,,,,,,0,"00000000","000000000000-0000",665,17,2
,,,,,,,,0,"00000000","000000000000-0000",665,18,1
,,,,,,,,0,"00000000","000000000000-0000",665,18,2
,,,,,,,,0,"00000000","000000000000-0000",665,19,1
,,,,,,,,0,"00000000","000000000000-0000",665,20,2
,,,,,,,,0,"00000000","000000000000-0000",666,16,1
,,,,,,,,0,"00000000","000000000000-0000",666,16,2
,,,,,,,,0,"00000000","000000000000-0000",666,17,1
,,,,,,,,0,"00000000","000000000000-0000",666,17,2
,,,,,,,,0,"00000000","000000000000-0000",666,18,1
,,,,,,,,0,"00000000","000000000000-0000",666,18,2
,,,,,,,,0,"00000000","000000000000-0000",666,19,1
,,,,,,,,0,"00000000","000000000000-0000",666,20,2
,,,,,,,,0,"00000000","000000000000-0000",667,16,1
,,,,,,,,0,"00000000","000000000000-0000",667,16,2
,,,,,,,,0,"00000000","000000000000-0000",667,17,1
,,,,,,,,0,"00000000","000000000000-0000",667,17,2
,,,,,,,,0,"00000000","000000000000-0000",667,18,1
,,,,,,,,0,"00000000","000000000000-0000",667,18,2
,,,,,,,,0,"00000000","000000000000-0000",667,19,1
,,,,,,,,0,"00000000","000000000000-0000",667,20,2
,,,,,,,,0,"00000000","000000000000-0000",668,16,1
,,,,,,,,0,"00000000","000000000000-0000",668,16,2
,,,,,,,,0,"00000000","000000000000-0000",668,17,1
,,,,,,,,0,"00000000","000000000000-0000",668,17,2
,,,,,,,,0,"00000000","000000000000-0000",668,18,1
,,,,,,,,0,"00000000","000000000000-0000",668,18,2
,,,,,,,,0,"00000000","000000000000-0000",668,19,1
,,,,,,,,0,"00000000","000000000000-0000",668,20,2
,,,,,,,,0,"00000000","000000000000-0000",669,16,1
,,,,,,,,0,"00000000","000000000000-0000",669,16,2
,,,,,,,,0,"00000000","000000000000-0000",669,17,1
,,,,,,,,0,"00000000","000000000000-0000",669,17,2
,,,,,,,,0,"00000000","000000000000-0000",669,18,1
,,,,,,,,0,"00000000","000000000000-0000",669,18,2
,,,,,,,,0,"00000000","000000000000-0000",669,19,1
,,,,,,,,0,"00000000","000000000000-0000",669,20,2
,,,,,,,,0,"00000000","000000000000-0000",670,16,1
,,,,,,,,0,"00000000","000000000000-0000",670,16,2
,,,,,,,,0,"00000000","000000000000-0000",670,17,1
,,,,,,,,0,"00000000","000000000000-0000",670,17,2
,,,,,,,,0,"00000000","000000000000-0000",670,18,1
,,,,,,,,0,"00000000","000000000000-0000",670,18,2
,,,,,,,,0,"00000000","000000000000-0000",670,19,1
,,,,,,,,0,"00000000","000000000000-0000",670,20,2
,,,,,,,,0,"00000000","000000000000-0000",671,16,1
,,,,,,,,0,"00000000","000000000000-0000",671,16,2
,,,,,,,,0,"00000000","000000000000-0000",671,17,1
,,,,,,,,0,"00000000","000000000000-0000",671,17,2
,,,,,,,,0,"00000000","000000000000-0000",671,18,1
,,,,,,,,0,"00000000","000000000000-0000",671,18,2
,,,,,,,,0,"00000000","000000000000-0000",671,19,1
,,,,,,,,0,"00000000","000000000000-0000",671,20,2
,,,,,,,,0,"00000000","000000000000-0000",672,16,1
,,,,,,,,0,"00000000","000000000000-0000",672,16,2
,,,,,,,,0,"00000000","000000000000-0000",672,17,1
,,,,,,,,0,"00000000","000000000000-0000",672,17,2
,,,,,,,,0,"00000000","000000000000-0000",672,18,1
,,,,,,,,0,"00000000","000000000000-0000",672,18,2
,,,,,,,,0,"00000000","000000000000-0000",672,19,1
,,,,,,,,0,"00000000","000000000000-0000",672,20,2
,,,,,,,,0,"00000000","000000000000-0000",673,16,1
,,,,,,,,0,"00000000","000000000000-0000",673,16,2
,,,,,,,,0,"00000000","000000000000-0000",673,17,1
,,,,,,,,0,"00000000","000000000000-0000",673,17,2
,,,,,,,,0,"00000000","000000000000-0000",673,18,1
,,,,,,,,0,"00000000","000000000000-0000",673,18,2
,,,,,,,,0,"00000000","000000000000-0000",673,19,1
,,,,,,,,0,"00000000","000000000000-0000",673,20,2
,,,,,,,,0,"00000000","000000000000-0000",674,16,1
,,,,,,,,0,"00000000","000000000000-0000",674,16,2
,,,,,,,,0,"00000000","000000000000-0000",674,17,1
,,,,,,,,0,"00000000","000000000000-0000",674,17,2
,,,,,,,,0,"00000000","000000000000-0000",674,18,1
,,,,,,,,0,"00000000","000000000000-0000",674,18,2
,,,,,,,,0,"00000000","000000000000-0000",674,19,1
,,,,,,,,0,"00000000","000000000000-0000",674,20,2
,,,,,,,,0,"00000000","000000000000-0000",675,16,1
,,,,,,,,0,"00000000","000000000000-0000",675,16,2
,,,,,,,,0,"00000000","000000000000-0000",675,17,1
,,,,,,,,0,"00000000","000000000000-0000",675,17,2
,,,,,,,,0,"00000000","000000000000-0000",675,18,1
,,,,,,,,0,"00000000","000000000000-0000",675,18,2
,,,,,,,,0,"00000000","000000000000-0000",675,19,1
,,,,,,,,0,"00000000","000000000000-0000",675,20,2
,,,,,,,,0,"00000000","000000000000-0000",676,16,1
,,,,,,,,0,"00000000","000000000000-0000",676,16,2
,,,,,,,,0,"00000000","000000000000-0000",676,17,1
,,,,,,,,0,"00000000","000000000000-0000",676,17,2
,,,,,,,,0,"00000000","000000000000-0000",676,18,1
,,,,,,,,0,"00000000","000000000000-0000",676,18,2
,,,,,,,,0,"00000000","000000000000-0000",676,19,1
,,,,,,,,0,"00000000","000000000000-0000",676,20,2
,,,,,,,,0,"00000000","000000000000-0000",677,16,1
,,,,,,,,0,"00000000","000000000000-0000",677,16,2
,,,,,,,,0,"00000000","000000000000-0000",677,17,1
,,,,,,,,0,"00000000","000000000000-0000",677,17,2
,,,,,,,,0,"00000000","000000000000-0000",677,18,1
