ins_date,ins_ccd,ins_scd,ins_pg,upd_date,upd_ccd,upd_scd,upd_pg,exclus_ver,contract_cd,cid,attendance_item_id,order_sorted
,,,,,,,,0,"000000000000","000000000000-0000",2256,911
,,,,,,,,0,"000000000000","000000000000-0000",2257,912
,,,,,,,,0,"000000000000","000000000000-0000",2258,913
,,,,,,,,0,"000000000000","000000000000-0000",2259,914
,,,,,,,,0,"000000000000","000000000000-0000",2260,915
,,,,,,,,0,"000000000000","000000000000-0000",2261,916
,,,,,,,,0,"000000000000","000000000000-0000",2262,917
,,,,,,,,0,"000000000000","000000000000-0000",2263,918
,,,,,,,,0,"000000000000","000000000000-0000",2264,919
,,,,,,,,0,"000000000000","000000000000-0000",2265,920
,,,,,,,,0,"000000000000","000000000000-0000",2266,921
,,,,,,,,0,"000000000000","000000000000-0000",2267,922
,,,,,,,,0,"000000000000","000000000000-0000",2268,923
,,,,,,,,0,"000000000000","000000000000-0000",2269,924
,,,,,,,,0,"000000000000","000000000000-0000",2270,925
,,,,,,,,0,"000000000000","000000000000-0000",2271,975
,,,,,,,,0,"000000000000","000000000000-0000",2272,976
,,,,,,,,0,"000000000000","000000000000-0000",2273,977
,,,,,,,,0,"000000000000","000000000000-0000",2274,978
,,,,,,,,0,"000000000000","000000000000-0000",2275,979
,,,,,,,,0,"000000000000","000000000000-0000",2276,980
,,,,,,,,0,"000000000000","000000000000-0000",2277,981
,,,,,,,,0,"000000000000","000000000000-0000",2278,982
,,,,,,,,0,"000000000000","000000000000-0000",2279,983
,,,,,,,,0,"000000000000","000000000000-0000",2280,984
,,,,,,,,0,"000000000000","000000000000-0000",2281,985
,,,,,,,,0,"000000000000","000000000000-0000",2282,986
,,,,,,,,0,"000000000000","000000000000-0000",2283,987
,,,,,,,,0,"000000000000","000000000000-0000",2284,988
,,,,,,,,0,"000000000000","000000000000-0000",2285,989
,,,,,,,,0,"000000000000","000000000000-0000",2286,990
,,,,,,,,0,"000000000000","000000000000-0000",2287,991
,,,,,,,,0,"000000000000","000000000000-0000",2288,992
,,,,,,,,0,"000000000000","000000000000-0000",2289,993
,,,,,,,,0,"000000000000","000000000000-0000",2290,994
,,,,,,,,0,"000000000000","000000000000-0000",2291,1044
,,,,,,,,0,"000000000000","000000000000-0000",2292,1045
,,,,,,,,0,"000000000000","000000000000-0000",2293,1046
,,,,,,,,0,"000000000000","000000000000-0000",2294,1047
,,,,,,,,0,"000000000000","000000000000-0000",2295,1048
,,,,,,,,0,"000000000000","000000000000-0000",2296,1049
,,,,,,,,0,"000000000000","000000000000-0000",2297,1050
,,,,,,,,0,"000000000000","000000000000-0000",2298,1051
,,,,,,,,0,"000000000000","000000000000-0000",2299,1052
,,,,,,,,0,"000000000000","000000000000-0000",2300,1053
,,,,,,,,0,"000000000000","000000000000-0000",2301,1054
,,,,,,,,0,"000000000000","000000000000-0000",2302,1055
,,,,,,,,0,"000000000000","000000000000-0000",2303,1056
,,,,,,,,0,"000000000000","000000000000-0000",2304,1057
,,,,,,,,0,"000000000000","000000000000-0000",2305,1058
,,,,,,,,0,"000000000000","000000000000-0000",2306,1059
,,,,,,,,0,"000000000000","000000000000-0000",2307,1060
,,,,,,,,0,"000000000000","000000000000-0000",2308,1061
,,,,,,,,0,"000000000000","000000000000-0000",2309,1062
,,,,,,,,0,"000000000000","000000000000-0000",2310,1063
,,,,,,,,0,"000000000000","000000000000-0000",2311,1113
,,,,,,,,0,"000000000000","000000000000-0000",2312,1114
,,,,,,,,0,"000000000000","000000000000-0000",2313,1115
,,,,,,,,0,"000000000000","000000000000-0000",2314,1116
,,,,,,,,0,"000000000000","000000000000-0000",2315,1117
,,,,,,,,0,"000000000000","000000000000-0000",2316,1118
,,,,,,,,0,"000000000000","000000000000-0000",2317,1119
,,,,,,,,0,"000000000000","000000000000-0000",2318,1120
,,,,,,,,0,"000000000000","000000000000-0000",2319,1121
,,,,,,,,0,"000000000000","000000000000-0000",2320,1122
,,,,,,,,0,"000000000000","000000000000-0000",2321,1123
,,,,,,,,0,"000000000000","000000000000-0000",2322,1124
,,,,,,,,0,"000000000000","000000000000-0000",2323,1125
,,,,,,,,0,"000000000000","000000000000-0000",2324,1126
,,,,,,,,0,"000000000000","000000000000-0000",2325,1127
,,,,,,,,0,"000000000000","000000000000-0000",2326,1128
,,,,,,,,0,"000000000000","000000000000-0000",2327,1129
,,,,,,,,0,"000000000000","000000000000-0000",2328,1130
,,,,,,,,0,"000000000000","000000000000-0000",2329,1131
,,,,,,,,0,"000000000000","000000000000-0000",2330,1132
,,,,,,,,0,"000000000000","000000000000-0000",2331,1182
,,,,,,,,0,"000000000000","000000000000-0000",2332,1183
,,,,,,,,0,"000000000000","000000000000-0000",2333,1184
,,,,,,,,0,"000000000000","000000000000-0000",2334,1185
,,,,,,,,0,"000000000000","000000000000-0000",2335,1186
,,,,,,,,0,"000000000000","000000000000-0000",2336,1187
,,,,,,,,0,"000000000000","000000000000-0000",2337,1188
,,,,,,,,0,"000000000000","000000000000-0000",2338,1189
,,,,,,,,0,"000000000000","000000000000-0000",2339,1190
,,,,,,,,0,"000000000000","000000000000-0000",2340,1191
,,,,,,,,0,"000000000000","000000000000-0000",2341,1192
,,,,,,,,0,"000000000000","000000000000-0000",2342,1193
,,,,,,,,0,"000000000000","000000000000-0000",2343,1194
,,,,,,,,0,"000000000000","000000000000-0000",2344,1195
,,,,,,,,0,"000000000000","000000000000-0000",2345,1196
,,,,,,,,0,"000000000000","000000000000-0000",2346,1197
,,,,,,,,0,"000000000000","000000000000-0000",2347,1198
,,,,,,,,0,"000000000000","000000000000-0000",2348,1199
,,,,,,,,0,"000000000000","000000000000-0000",2349,1200
,,,,,,,,0,"000000000000","000000000000-0000",2350,1201
,,,,,,,,0,"000000000000","000000000000-0000",2351,1251
,,,,,,,,0,"000000000000","000000000000-0000",2352,1252
,,,,,,,,0,"000000000000","000000000000-0000",2353,1253
,,,,,,,,0,"000000000000","000000000000-0000",2354,1254
,,,,,,,,0,"000000000000","000000000000-0000",2355,1255
,,,,,,,,0,"000000000000","000000000000-0000",2356,1256
,,,,,,,,0,"000000000000","000000000000-0000",2357,1257
,,,,,,,,0,"000000000000","000000000000-0000",2358,1258
,,,,,,,,0,"000000000000","000000000000-0000",2359,1259
,,,,,,,,0,"000000000000","000000000000-0000",2360,1260
,,,,,,,,0,"000000000000","000000000000-0000",2361,1261
,,,,,,,,0,"000000000000","000000000000-0000",2362,1262
,,,,,,,,0,"000000000000","000000000000-0000",2363,1263
,,,,,,,,0,"000000000000","000000000000-0000",2364,1264
,,,,,,,,0,"000000000000","000000000000-0000",2365,1265
,,,,,,,,0,"000000000000","000000000000-0000",2366,1266
,,,,,,,,0,"000000000000","000000000000-0000",2367,1267
,,,,,,,,0,"000000000000","000000000000-0000",2368,1268
,,,,,,,,0,"000000000000","000000000000-0000",2369,1269
,,,,,,,,0,"000000000000","000000000000-0000",2370,1270
,,,,,,,,0,"000000000000","000000000000-0000",2371,1320
,,,,,,,,0,"000000000000","000000000000-0000",2372,1321
,,,,,,,,0,"000000000000","000000000000-0000",2373,1322
,,,,,,,,0,"000000000000","000000000000-0000",2374,1323
,,,,,,,,0,"000000000000","000000000000-0000",2375,1324
,,,,,,,,0,"000000000000","000000000000-0000",2376,1325
,,,,,,,,0,"000000000000","000000000000-0000",2377,1326
,,,,,,,,0,"000000000000","000000000000-0000",2378,1327
,,,,,,,,0,"000000000000","000000000000-0000",2379,1328
,,,,,,,,0,"000000000000","000000000000-0000",2380,1329
,,,,,,,,0,"000000000000","000000000000-0000",2381,1330
,,,,,,,,0,"000000000000","000000000000-0000",2382,1331
,,,,,,,,0,"000000000000","000000000000-0000",2383,1332
,,,,,,,,0,"000000000000","000000000000-0000",2384,1333
,,,,,,,,0,"000000000000","000000000000-0000",2385,1334
,,,,,,,,0,"000000000000","000000000000-0000",2386,1335
,,,,,,,,0,"000000000000","000000000000-0000",2387,1336
,,,,,,,,0,"000000000000","000000000000-0000",2388,1337
,,,,,,,,0,"000000000000","000000000000-0000",2389,1338
,,,,,,,,0,"000000000000","000000000000-0000",2390,1339
,,,,,,,,0,"000000000000","000000000000-0000",2391,1389
,,,,,,,,0,"000000000000","000000000000-0000",2392,1390
,,,,,,,,0,"000000000000","000000000000-0000",2393,1391
,,,,,,,,0,"000000000000","000000000000-0000",2394,1392
,,,,,,,,0,"000000000000","000000000000-0000",2395,1393
,,,,,,,,0,"000000000000","000000000000-0000",2396,1394
,,,,,,,,0,"000000000000","000000000000-0000",2397,1395
,,,,,,,,0,"000000000000","000000000000-0000",2398,1396
,,,,,,,,0,"000000000000","000000000000-0000",2399,1397
,,,,,,,,0,"000000000000","000000000000-0000",2400,1398
,,,,,,,,0,"000000000000","000000000000-0000",2401,1399
,,,,,,,,0,"000000000000","000000000000-0000",2402,1400
,,,,,,,,0,"000000000000","000000000000-0000",2403,1401
,,,,,,,,0,"000000000000","000000000000-0000",2404,1402
,,,,,,,,0,"000000000000","000000000000-0000",2405,1403
,,,,,,,,0,"000000000000","000000000000-0000",2406,1404
,,,,,,,,0,"000000000000","000000000000-0000",2407,1405
,,,,,,,,0,"000000000000","000000000000-0000",2408,1406
,,,,,,,,0,"000000000000","000000000000-0000",2409,1407
,,,,,,,,0,"000000000000","000000000000-0000",2410,1408
,,,,,,,,0,"000000000000","000000000000-0000",2411,1458
,,,,,,,,0,"000000000000","000000000000-0000",2412,1459
,,,,,,,,0,"000000000000","000000000000-0000",2413,1460
,,,,,,,,0,"000000000000","000000000000-0000",2414,1461
,,,,,,,,0,"000000000000","000000000000-0000",2415,1462
,,,,,,,,0,"000000000000","000000000000-0000",2416,1463
,,,,,,,,0,"000000000000","000000000000-0000",2417,1464
,,,,,,,,0,"000000000000","000000000000-0000",2418,1465
,,,,,,,,0,"000000000000","000000000000-0000",2419,1466
,,,,,,,,0,"000000000000","000000000000-0000",2420,1467
,,,,,,,,0,"000000000000","000000000000-0000",2421,1468
,,,,,,,,0,"000000000000","000000000000-0000",2422,1469
,,,,,,,,0,"000000000000","000000000000-0000",2423,1470
,,,,,,,,0,"000000000000","000000000000-0000",2424,1471
,,,,,,,,0,"000000000000","000000000000-0000",2425,1472
,,,,,,,,0,"000000000000","000000000000-0000",2426,1473
,,,,,,,,0,"000000000000","000000000000-0000",2427,1474
,,,,,,,,0,"000000000000","000000000000-0000",2428,1475
,,,,,,,,0,"000000000000","000000000000-0000",2429,1476
,,,,,,,,0,"000000000000","000000000000-0000",2430,1477
,,,,,,,,0,"000000000000","000000000000-0000",2431,1527
,,,,,,,,0,"000000000000","000000000000-0000",2432,1528
,,,,,,,,0,"000000000000","000000000000-0000",2433,1529
,,,,,,,,0,"000000000000","000000000000-0000",2434,1530
,,,,,,,,0,"000000000000","000000000000-0000",2435,1531
,,,,,,,,0,"000000000000","000000000000-0000",2436,1532
,,,,,,,,0,"000000000000","000000000000-0000",2437,1533
,,,,,,,,0,"000000000000","000000000000-0000",2438,1534
,,,,,,,,0,"000000000000","000000000000-0000",2439,1535
,,,,,,,,0,"000000000000","000000000000-0000",2440,1536
,,,,,,,,0,"000000000000","000000000000-0000",2441,1537
,,,,,,,,0,"000000000000","000000000000-0000",2442,1538
,,,,,,,,0,"000000000000","000000000000-0000",2443,1539
,,,,,,,,0,"000000000000","000000000000-0000",2444,1540
,,,,,,,,0,"000000000000","000000000000-0000",2445,1541
,,,,,,,,0,"000000000000","000000000000-0000",2446,1542
,,,,,,,,0,"000000000000","000000000000-0000",2447,1543
,,,,,,,,0,"000000000000","000000000000-0000",2448,1544
,,,,,,,,0,"000000000000","000000000000-0000",2449,1545
,,,,,,,,0,"000000000000","000000000000-0000",2450,1546
,,,,,,,,0,"000000000000","000000000000-0000",2451,1596
,,,,,,,,0,"000000000000","000000000000-0000",2452,1597
,,,,,,,,0,"000000000000","000000000000-0000",2453,1598
,,,,,,,,0,"000000000000","000000000000-0000",2454,1599
,,,,,,,,0,"000000000000","000000000000-0000",2455,1600
,,,,,,,,0,"000000000000","000000000000-0000",2456,1601
,,,,,,,,0,"000000000000","000000000000-0000",2457,1602
,,,,,,,,0,"000000000000","000000000000-0000",2458,1603
,,,,,,,,0,"000000000000","000000000000-0000",2459,1604
,,,,,,,,0,"000000000000","000000000000-0000",2460,1605
,,,,,,,,0,"000000000000","000000000000-0000",2461,1606
,,,,,,,,0,"000000000000","000000000000-0000",2462,1607
,,,,,,,,0,"000000000000","000000000000-0000",2463,1608
,,,,,,,,0,"000000000000","000000000000-0000",2464,1609
,,,,,,,,0,"000000000000","000000000000-0000",2465,1610
,,,,,,,,0,"000000000000","000000000000-0000",2466,1611
,,,,,,,,0,"000000000000","000000000000-0000",2467,1612
,,,,,,,,0,"000000000000","000000000000-0000",2468,1613
,,,,,,,,0,"000000000000","000000000000-0000",2469,1614
,,,,,,,,0,"000000000000","000000000000-0000",2470,1615
,,,,,,,,0,"000000000000","000000000000-0000",2471,1665
,,,,,,,,0,"000000000000","000000000000-0000",2472,1666
,,,,,,,,0,"000000000000","000000000000-0000",2473,1667
,,,,,,,,0,"000000000000","000000000000-0000",2474,1668
,,,,,,,,0,"000000000000","000000000000-0000",2475,1669
,,,,,,,,0,"000000000000","000000000000-0000",2476,1670
,,,,,,,,0,"000000000000","000000000000-0000",2477,1671
,,,,,,,,0,"000000000000","000000000000-0000",2478,1672
,,,,,,,,0,"000000000000","000000000000-0000",2479,1673
,,,,,,,,0,"000000000000","000000000000-0000",2480,1674
,,,,,,,,0,"000000000000","000000000000-0000",2481,1675
,,,,,,,,0,"000000000000","000000000000-0000",2482,1676
,,,,,,,,0,"000000000000","000000000000-0000",2483,1677
,,,,,,,,0,"000000000000","000000000000-0000",2484,1678
,,,,,,,,0,"000000000000","000000000000-0000",2485,1679
,,,,,,,,0,"000000000000","000000000000-0000",2486,1680
,,,,,,,,0,"000000000000","000000000000-0000",2487,1681
,,,,,,,,0,"000000000000","000000000000-0000",2488,1682
,,,,,,,,0,"000000000000","000000000000-0000",2489,1683
,,,,,,,,0,"000000000000","000000000000-0000",2490,1684
,,,,,,,,0,"000000000000","000000000000-0000",2491,1734
,,,,,,,,0,"000000000000","000000000000-0000",2492,1735
,,,,,,,,0,"000000000000","000000000000-0000",2493,1736
,,,,,,,,0,"000000000000","000000000000-0000",2494,1737
,,,,,,,,0,"000000000000","000000000000-0000",2495,1738
,,,,,,,,0,"000000000000","000000000000-0000",2496,1739
,,,,,,,,0,"000000000000","000000000000-0000",2497,1740
,,,,,,,,0,"000000000000","000000000000-0000",2498,1741
,,,,,,,,0,"000000000000","000000000000-0000",2499,1742
,,,,,,,,0,"000000000000","000000000000-0000",2500,1743
,,,,,,,,0,"000000000000","000000000000-0000",2501,1744
,,,,,,,,0,"000000000000","000000000000-0000",2502,1745
,,,,,,,,0,"000000000000","000000000000-0000",2503,1746
,,,,,,,,0,"000000000000","000000000000-0000",2504,1747
,,,,,,,,0,"000000000000","000000000000-0000",2505,1748
,,,,,,,,0,"000000000000","000000000000-0000",2506,1749
,,,,,,,,0,"000000000000","000000000000-0000",2507,1750
,,,,,,,,0,"000000000000","000000000000-0000",2508,1751
,,,,,,,,0,"000000000000","000000000000-0000",2509,1752
,,,,,,,,0,"000000000000","000000000000-0000",2510,1753
,,,,,,,,0,"000000000000","000000000000-0000",2511,1803
,,,,,,,,0,"000000000000","000000000000-0000",2512,1804
,,,,,,,,0,"000000000000","000000000000-0000",2513,1805
,,,,,,,,0,"000000000000","000000000000-0000",2514,1806
,,,,,,,,0,"000000000000","000000000000-0000",2515,1807
,,,,,,,,0,"000000000000","000000000000-0000",2516,1808
,,,,,,,,0,"000000000000","000000000000-0000",2517,1809
,,,,,,,,0,"000000000000","000000000000-0000",2518,1810
,,,,,,,,0,"000000000000","000000000000-0000",2519,1811
,,,,,,,,0,"000000000000","000000000000-0000",2520,1812
,,,,,,,,0,"000000000000","000000000000-0000",2521,1813
,,,,,,,,0,"000000000000","000000000000-0000",2522,1814
,,,,,,,,0,"000000000000","000000000000-0000",2523,1815
,,,,,,,,0,"000000000000","000000000000-0000",2524,1816
,,,,,,,,0,"000000000000","000000000000-0000",2525,1817
,,,,,,,,0,"000000000000","000000000000-0000",2526,1818
,,,,,,,,0,"000000000000","000000000000-0000",2527,1819
,,,,,,,,0,"000000000000","000000000000-0000",2528,1820
,,,,,,,,0,"000000000000","000000000000-0000",2529,1821
,,,,,,,,0,"000000000000","000000000000-0000",2530,1822
,,,,,,,,0,"000000000000","000000000000-0000",2531,1872
,,,,,,,,0,"000000000000","000000000000-0000",2532,1873
,,,,,,,,0,"000000000000","000000000000-0000",2533,1874
,,,,,,,,0,"000000000000","000000000000-0000",2534,1875
,,,,,,,,0,"000000000000","000000000000-0000",2535,1876
,,,,,,,,0,"000000000000","000000000000-0000",2536,1877
,,,,,,,,0,"000000000000","000000000000-0000",2537,1878
,,,,,,,,0,"000000000000","000000000000-0000",2538,1879
,,,,,,,,0,"000000000000","000000000000-0000",2539,1880
,,,,,,,,0,"000000000000","000000000000-0000",2540,1881
,,,,,,,,0,"000000000000","000000000000-0000",2541,1882
,,,,,,,,0,"000000000000","000000000000-0000",2542,1883
,,,,,,,,0,"000000000000","000000000000-0000",2543,1884
,,,,,,,,0,"000000000000","000000000000-0000",2544,1885
,,,,,,,,0,"000000000000","000000000000-0000",2545,1886
,,,,,,,,0,"000000000000","000000000000-0000",2546,1887
,,,,,,,,0,"000000000000","000000000000-0000",2547,1888
,,,,,,,,0,"000000000000","000000000000-0000",2548,1889
,,,,,,,,0,"000000000000","000000000000-0000",2549,1890
,,,,,,,,0,"000000000000","000000000000-0000",2550,1891
,,,,,,,,0,"000000000000","000000000000-0000",2551,1941
,,,,,,,,0,"000000000000","000000000000-0000",2552,1942
,,,,,,,,0,"000000000000","000000000000-0000",2553,1943
,,,,,,,,0,"000000000000","000000000000-0000",2554,1944
,,,,,,,,0,"000000000000","000000000000-0000",2555,1945
,,,,,,,,0,"000000000000","000000000000-0000",2556,1946
,,,,,,,,0,"000000000000","000000000000-0000",2557,1947
,,,,,,,,0,"000000000000","000000000000-0000",2558,1948
,,,,,,,,0,"000000000000","000000000000-0000",2559,1949
,,,,,,,,0,"000000000000","000000000000-0000",2560,1950
,,,,,,,,0,"000000000000","000000000000-0000",2561,1951
,,,,,,,,0,"000000000000","000000000000-0000",2562,1952
,,,,,,,,0,"000000000000","000000000000-0000",2563,1953
,,,,,,,,0,"000000000000","000000000000-0000",2564,1954
,,,,,,,,0,"000000000000","000000000000-0000",2565,1955
,,,,,,,,0,"000000000000","000000000000-0000",2566,1956
,,,,,,,,0,"000000000000","000000000000-0000",2567,1957
,,,,,,,,0,"000000000000","000000000000-0000",2568,1958
,,,,,,,,0,"000000000000","000000000000-0000",2569,1959
,,,,,,,,0,"000000000000","000000000000-0000",2570,1960
,,,,,,,,0,"000000000000","000000000000-0000",2571,2010
,,,,,,,,0,"000000000000","000000000000-0000",2572,2011
,,,,,,,,0,"000000000000","000000000000-0000",2573,2012
,,,,,,,,0,"000000000000","000000000000-0000",2574,2013
,,,,,,,,0,"000000000000","000000000000-0000",2575,2014
,,,,,,,,0,"000000000000","000000000000-0000",2576,2015
,,,,,,,,0,"000000000000","000000000000-0000",2577,2016
,,,,,,,,0,"000000000000","000000000000-0000",2578,2017
,,,,,,,,0,"000000000000","000000000000-0000",2579,2018
,,,,,,,,0,"000000000000","000000000000-0000",2580,2019
,,,,,,,,0,"000000000000","000000000000-0000",2581,2020
,,,,,,,,0,"000000000000","000000000000-0000",2582,2021
,,,,,,,,0,"000000000000","000000000000-0000",2583,2022
,,,,,,,,0,"000000000000","000000000000-0000",2584,2023
,,,,,,,,0,"000000000000","000000000000-0000",2585,2024
,,,,,,,,0,"000000000000","000000000000-0000",2586,2025
,,,,,,,,0,"000000000000","000000000000-0000",2587,2026
,,,,,,,,0,"000000000000","000000000000-0000",2588,2027
,,,,,,,,0,"000000000000","000000000000-0000",2589,2028
,,,,,,,,0,"000000000000","000000000000-0000",2590,2029
,,,,,,,,0,"000000000000","000000000000-0000",2591,2079
,,,,,,,,0,"000000000000","000000000000-0000",2592,2080
,,,,,,,,0,"000000000000","000000000000-0000",2593,2081
,,,,,,,,0,"000000000000","000000000000-0000",2594,2082
,,,,,,,,0,"000000000000","000000000000-0000",2595,2083
,,,,,,,,0,"000000000000","000000000000-0000",2596,2084
,,,,,,,,0,"000000000000","000000000000-0000",2597,2085
,,,,,,,,0,"000000000000","000000000000-0000",2598,2086
,,,,,,,,0,"000000000000","000000000000-0000",2599,2087
,,,,,,,,0,"000000000000","000000000000-0000",2600,2088
,,,,,,,,0,"000000000000","000000000000-0000",2601,2089
,,,,,,,,0,"000000000000","000000000000-0000",2602,2090
,,,,,,,,0,"000000000000","000000000000-0000",2603,2091
,,,,,,,,0,"000000000000","000000000000-0000",2604,2092
,,,,,,,,0,"000000000000","000000000000-0000",2605,2093
,,,,,,,,0,"000000000000","000000000000-0000",2606,2094
,,,,,,,,0,"000000000000","000000000000-0000",2607,2095
,,,,,,,,0,"000000000000","000000000000-0000",2608,2096
,,,,,,,,0,"000000000000","000000000000-0000",2609,2097
,,,,,,,,0,"000000000000","000000000000-0000",2610,2098
,,,,,,,,0,"000000000000","000000000000-0000",2611,2148
,,,,,,,,0,"000000000000","000000000000-0000",2612,2149
,,,,,,,,0,"000000000000","000000000000-0000",2613,2150
,,,,,,,,0,"000000000000","000000000000-0000",2614,2151
,,,,,,,,0,"000000000000","000000000000-0000",2615,2152
,,,,,,,,0,"000000000000","000000000000-0000",2616,2153
,,,,,,,,0,"000000000000","000000000000-0000",2617,2154
,,,,,,,,0,"000000000000","000000000000-0000",2618,2155
,,,,,,,,0,"000000000000","000000000000-0000",2619,2156
,,,,,,,,0,"000000000000","000000000000-0000",2620,2157
,,,,,,,,0,"000000000000","000000000000-0000",2621,2158
,,,,,,,,0,"000000000000","000000000000-0000",2622,2159
,,,,,,,,0,"000000000000","000000000000-0000",2623,2160
,,,,,,,,0,"000000000000","000000000000-0000",2624,2161
,,,,,,,,0,"000000000000","000000000000-0000",2625,2162
,,,,,,,,0,"000000000000","000000000000-0000",2626,2163
,,,,,,,,0,"000000000000","000000000000-0000",2627,2164
,,,,,,,,0,"000000000000","000000000000-0000",2628,2165
,,,,,,,,0,"000000000000","000000000000-0000",2629,2166
,,,,,,,,0,"000000000000","000000000000-0000",2630,2167
,,,,,,,,0,"000000000000","000000000000-0000",2631,2217
,,,,,,,,0,"000000000000","000000000000-0000",2632,2218
,,,,,,,,0,"000000000000","000000000000-0000",2633,2219
,,,,,,,,0,"000000000000","000000000000-0000",2634,2220
,,,,,,,,0,"000000000000","000000000000-0000",2635,2221
,,,,,,,,0,"000000000000","000000000000-0000",2636,2222
,,,,,,,,0,"000000000000","000000000000-0000",2637,2223
,,,,,,,,0,"000000000000","000000000000-0000",2638,2224
,,,,,,,,0,"000000000000","000000000000-0000",2639,2225
,,,,,,,,0,"000000000000","000000000000-0000",2640,2226
,,,,,,,,0,"000000000000","000000000000-0000",2641,2227
,,,,,,,,0,"000000000000","000000000000-0000",2642,2228
,,,,,,,,0,"000000000000","000000000000-0000",2643,2229
,,,,,,,,0,"000000000000","000000000000-0000",2644,2230
,,,,,,,,0,"000000000000","000000000000-0000",2645,2231
,,,,,,,,0,"000000000000","000000000000-0000",2646,2232
,,,,,,,,0,"000000000000","000000000000-0000",2647,2233
,,,,,,,,0,"000000000000","000000000000-0000",2648,2234
,,,,,,,,0,"000000000000","000000000000-0000",2649,2235
,,,,,,,,0,"000000000000","000000000000-0000",2650,2236
,,,,,,,,0,"000000000000","000000000000-0000",2736,2237
,,,,,,,,0,"000000000000","000000000000-0000",2793,647
,,,,,,,,0,"000000000000","000000000000-0000",2794,648
,,,,,,,,0,"000000000000","000000000000-0000",2795,649
,,,,,,,,0,"000000000000","000000000000-0000",2796,650
,,,,,,,,0,"000000000000","000000000000-0000",2797,651
,,,,,,,,0,"000000000000","000000000000-0000",2798,652
,,,,,,,,0,"000000000000","000000000000-0000",2799,653
,,,,,,,,0,"000000000000","000000000000-0000",2800,654
,,,,,,,,0,"000000000000","000000000000-0000",2801,655
,,,,,,,,0,"000000000000","000000000000-0000",2802,656
,,,,,,,,0,"000000000000","000000000000-0000",2803,657
,,,,,,,,0,"000000000000","000000000000-0000",2804,658
,,,,,,,,0,"000000000000","000000000000-0000",2805,659
,,,,,,,,0,"000000000000","000000000000-0000",2806,660
